word,x_coord,y_coord,word_count,rank
āwhina,-34.41248,-0.96880746,800,186
wāhanga,-26.080263000000002,16.62939,795,187
tonga,57.252224,-11.942603,794,188
ngāi_tahu,61.081996999999994,14.274593,768,189
riri,22.070677,-2.2529542,766,190
whawhai,23.134695,-2.0407276000000003,763,191
manu,4.319518599999999,-50.843884,759,192
moni,-63.849486999999996,-17.82501,758,193
whakaae,-26.405490000000004,-2.3524494,756,194
mema,-26.00372,43.20748,749,195
hou,-50.110786,-33.911995000000005,746,196
tō_rātou,9.773341,8.908074000000001,744,197
rangi,8.471084,0.5392176,744,198
toi,-37.250996,-37.654034,739,199
pū,22.229277,-13.036926,739,200
uri,42.525978,32.996643,738,201
tō,-6.8202953,-23.653316,736,202
tahi,-5.008278400000001,12.554635000000001,732,203
hiahia,-29.236603000000002,-7.267825,725,204
moe,23.727567999999998,48.685992999999996,724,205
kīia,-11.369280999999999,-6.935063400000001,717,206
mātauranga,-48.183445,-20.927269,705,207
rere,26.90039,-14.258564999999999,701,208
tautoko,-35.644314,-2.2406792999999996,699,209
konei,-5.583559999999999,-13.141865,694,210
mōhio,-30.227976,-24.545717,689,211
whakapapa,-39.63552,-15.629554999999998,684,212
karauna,-62.92426700000001,-5.159132,681,213
rite,-25.717093,-28.044790000000003,677,214
taenga,6.970660700000001,-2.1019282,667,215
tika,-21.743668,-26.100075,661,216
tamāhine,23.540878,52.198840000000004,661,217
minita,-20.407478,43.28103,657,218
tipu,-12.81365,-47.315956,656,219
moutere,47.204838,-24.007920000000002,649,220
arawa,48.708702,36.723988,646,221
tōmua,1.7954293000000001,-6.3290462,645,222
kite,-17.509708,-14.768973,639,223
hau,17.269463000000002,-8.409069,636,224
tari,-54.025555000000004,2.6475828,636,225
anake,-9.887162,-19.927687,628,226
ahu,-0.034807596,-36.209564,626,227
hāhi,-11.438934,43.42816,624,228
pakeke,-2.516033,20.822989,624,229
rātana,-12.505536,44.60447,620,230
tapu,23.226967000000002,-27.773933000000003,610,231
aha,-20.804567000000002,-26.444145000000002,605,232
kīhai,-19.082489000000002,-19.310873,604,233
pukapuka,-47.903778,19.648216,602,234
hai,-10.466691,8.7459545,602,235
tukuna,-19.507662,3.975118,600,236
ngāti_porou,49.904765999999995,35.464259999999996,599,237
rahi,-16.273346,-42.961014,593,238
ako,-46.645255999999996,-21.643644000000002,591,239
whakatau,-52.380894,-5.102981,591,240
atua,24.826073,-27.003535999999997,588,241
kīngitanga,-1.121098,30.727541,587,242
toru,3.1241717,-15.586205999999999,586,243
tokorua,25.668882,45.291453999999995,570,244
huri,8.61875,-7.5620375,565,245
āhuatanga,-42.907973999999996,-28.1952,565,246
mōna,-8.702555,7.514849000000001,565,247
haerenga,6.4242773,-1.3673514,564,248
ētehi,-6.9375157000000005,8.340846,562,249
matenga,23.354965,8.124073,559,250
engari,-16.724785,-22.767836,548,251
taka,2.1072176,-10.936494,547,252
whanganui,50.840736,-5.1774955,545,253
kīngi,1.9739072,33.959564,545,254
whakapono,-9.337479,43.3187,543,255
tākaro,-29.844829999999998,29.329306,535,256
hinga,20.55755,1.832334,531,257
koia,-7.0280757,-10.562105,528,258
whānui,-10.779389,-16.41552,525,259
maunga,43.005234,-21.205557000000002,525,260
kooti,24.090742000000002,14.966722,519,261
nāwai,-5.286586,-13.11456,518,262
tai_rāwhiti,61.630726,-0.120255664,515,263
koinei,-7.109287700000001,-10.669922999999999,513,264
tīmatanga,3.4163888,-5.255854,512,265
tukua,-19.926085,4.803028599999999,509,266
mōhiotia,-11.279464,-5.755625,504,267
ika,6.872723599999999,-51.00895,503,268
rotorua,44.864740000000005,7.093121000000001,502,269
mahue,10.748234,4.3369126,494,270
mutunga,3.487806,-4.6491914,494,271
komiti,-28.651844,42.57445,494,272
hangaia,-20.4264,14.417545,491,273
tūturu,-42.51829,-17.284739000000002,488,274
kaunihera,-29.662367,42.72258,488,275
whanganuiatara,46.686367,11.086165,487,276
tiaki,-42.970707,-8.823068,486,277
whakamahia,-16.766373,-52.17749,480,278
kaumātua,-0.08119566,19.472128,480,279
pāremata,-28.111795,48.720203000000005,477,280
karakia,21.70019,-28.082503999999997,476,281
rongonui,-1.7709688000000001,26.327406,476,282
