word,x_coord,y_coord,word_count,rank
tō_rātou,-0.12065813,-0.60405654,744,197
rangi,-0.23535074,0.8319909,744,198
toi,-1.7077118000000002,-2.8888392000000005,739,199
pū,0.51377517,0.5892812,739,200
uri,3.6785774,0.22039428,738,201
tō,-1.6015339,0.32521690000000003,736,202
tahi,-0.23900676,-1.1353065,732,203
hiahia,-1.8461881,-1.3699242,725,204
moe,4.00669,-1.6408947,724,205
kīia,-0.61532426,-0.4465599,717,206
mātauranga,-1.3571151,-2.8438687,705,207
rere,0.5908605,1.1688936,701,208
tautoko,-2.1703756000000003,-1.726863,699,209
konei,-0.96948165,-0.033405207,694,210
mōhio,-1.4440606000000002,-1.9473296,689,211
whakapapa,-1.8788857,-2.8886967,684,212
karauna,-3.8052037,-1.1688086000000002,681,213
rite,-1.8138098,-0.25721228,677,214
taenga,-0.32207134,0.3931771,667,215
tika,-2.2170650000000003,-0.23640773,661,216
tamāhine,3.9875797999999993,-1.9086417,661,217
minita,0.7119814,-3.00596,657,218
tipu,-1.6589345000000002,1.8878582,656,219
moutere,1.4267462,2.9130154,649,220
arawa,3.881333600000001,0.19720481,646,221
tōmua,-0.61939055,0.4762748,645,222
kite,-1.3801346,-0.31872472,639,223
hau,-0.54915094,1.1239086,636,224
tari,-3.316192,-1.6323729,636,225
anake,-1.9245791,0.17367446,628,226
ahu,-0.24115622,1.364526,626,227
hāhi,1.5501088,-3.2109227,624,228
pakeke,4.400363,-1.3540711,624,229
rātana,1.3150568,-3.1142666,620,230
tapu,0.3910829,1.2495,610,231
aha,-2.168442,-0.27107486,605,232
kīhai,-1.7647191999999998,-0.5570944999999999,604,233
pukapuka,-1.9955857,-4.1048813,602,234
hai,-0.15306896,-1.6780185,602,235
tukuna,-0.8860026,-0.7014629,600,236
ngāti_porou,4.153877,-0.0049292087,599,237
rahi,-2.752792,0.7071966,593,238
ako,-0.9439553,-2.95607,591,239
whakatau,-2.9715688,-1.4666547,591,240
atua,0.47463277,1.2492331,588,241
kīngitanga,1.1987005,-2.1226199,587,242
toru,-3.1758091,1.1501108,586,243
tokorua,4.4974895,-1.5670398,570,244
huri,-0.43172002,0.005449924599999999,565,245
āhuatanga,-2.3507729,-1.921899,565,246
mōna,0.0045919456,-1.1897243999999998,565,247
haerenga,-0.24354940000000005,0.42748633,564,248
ētehi,-0.23901448,-1.0652013,562,249
matenga,3.9450958,-1.4444565,559,250
engari,-1.8052671,0.0028240124,548,251
taka,-0.4227732,0.012456187,547,252
whanganui,2.525832,2.3787508,545,253
kīngi,1.486707,-2.2636724,545,254
whakapono,1.4632615,-3.248887,543,255
tākaro,0.4569605,-4.4187400000000014,535,256
hinga,0.9642279,0.34134123,531,257
koia,-0.91855645,-0.09818966,528,258
whānui,-1.5175428,-0.19096725,525,259
maunga,1.2794777,2.6278912999999995,525,260
kooti,1.7298604,-0.8285556999999999,519,261
nāwai,-1.0101062,0.057505753,518,262
tai_rāwhiti,2.8091848,2.2890048,515,263
koinei,-1.1707093000000002,0.022883661,513,264
tīmatanga,-0.309885,0.2457297,512,265
tukua,-0.79340833,-1.0544956,509,266
mōhiotia,-0.45708185,-0.5815498,504,267
ika,-1.4742023000000002,2.489092,503,268
rotorua,2.156689,1.8452328,502,269
mahue,4.133005000000002,-1.3394725,494,270
mutunga,-0.42555726,0.09743228,494,271
komiti,0.10654879,-3.4479609,494,272
hangaia,-0.39970338,-1.5200633999999995,491,273
tūturu,-2.052905,-2.4541075,488,274
kaunihera,0.106135376,-3.46219,488,275
whanganuiatara,1.8987716,1.823165,487,276
tiaki,-1.4971343,-1.2633508,486,277
whakamahia,-2.0867312,1.2559314,480,278
kaumātua,4.215898,-1.2125081,480,279
pāremata,0.6064669,-3.3480625,477,280
karakia,0.4104897,1.1746716,476,281
rongonui,0.8387068999999999,-2.0874557,476,282
tai_tokerau,2.6733606,2.529652,476,283
māna,-0.49914175,-1.1222432,475,284
hokona,-3.5258489,-0.33109227,474,285
pāmu,-2.4508097,2.1206810000000003,473,286
ope,1.1774954,-0.041548718,469,287
ākarana,2.1293085,1.6602807000000002,466,288
whakamutunga,-0.3017694,0.14943923,465,289
wairarapa,2.725386,2.2558968,465,290
moananuiakiwa,-0.2816765,1.4182534,463,291
whare_wānanga,-0.52045435,-2.6980631,463,292
tuarua,1.0544251,-2.4439268,462,293
iho,-1.3350945,0.30677313,461,294
ngaro,-1.4215799999999998,0.15491909,454,295
pēnei,-1.604019,0.44372416,454,296
puhi,3.93514,0.17609257,451,297
tahuri,-0.6729826,-0.14400372,450,298
whāia,-0.73089963,0.0015255403,448,299
papa,-0.08846718,3.0917144,448,300
tini,-1.2419643,0.27873200000000004,447,301
mihinare,1.8965322,-2.7186472000000004,445,302
whakahē,-2.5285068,-1.4332421999999998,445,303
ingarangi,0.3769806,-2.394363,445,304
whakaahua,-2.2693,-3.5843022000000007,444,305
kōti_whenua_māori,-4.0383744,-1.6664449,444,306
ope_taua,1.0887063999999995,-0.81590885,444,307
tamaiti,4.106088,-1.2953443999999998,443,308
tokomaha,-1.7542898999999998,0.12011845,441,309
āta,-1.7756841,-0.5715674,440,310
rerekē,-2.3081722,-1.3447015,439,311
ngāi,3.9995239,0.0034583176,439,312
rauparaha,2.625074,-0.71656024,437,313
ara,-0.926763,0.066948585,436,314
nōna,-0.86056167,-1.3898771,436,315
kāre,-1.7551192999999998,-0.37682018,436,316
noa_iho,-2.4559965,0.5244831,433,317
hoa,-0.29849926,-1.4651915,429,318
kaiārahi,1.0851471,-2.2203496,429,319
huarahi,-1.8964437,-0.13660392,428,320
whakataetae,0.56475866,-4.310560700000001,428,321
tīma,0.5841835999999999,-4.3327055,428,322
whiwhi,-0.9211031,-1.2782109,427,323
takoto,-0.9546304,-0.124336444,424,324
waho,-0.455978,0.04905722,422,325
kōti,-3.9025004,-1.6642833,422,326
raki,2.1708567000000003,2.9748354,419,327
patu,-0.7446786999999999,1.7672703999999997,419,328
tatauranga,-2.9262235,0.4139558,419,329
pō,-0.57770413,1.0979778999999998,418,330
kerēme,-3.8069293,-1.4704005,417,331
kotahitanga,0.38652936,-3.3205712,417,332
ngāti_toa,4.065819,0.5901963000000001,417,333
whai_wāhi,-2.2722542000000003,-1.6737893,416,334
tipuna,3.5847003,0.29734728,415,335
pōneke,0.5111597,-2.197671,413,336
kaipuke,0.72182053,1.9827495,412,337
tuhi,-1.7535545,-4.194751,409,338
tāmakimakaurau,1.9273602,1.7003743999999998,406,339
kaimahi,-2.9376266,-1.0613371,406,340
kōhatu,-1.1465365,2.9058762,400,341
whāngai,4.2500534000000005,-1.2314358,396,342
hokinga,-0.21296182,0.40137437,396,343
kamupene,0.1271354,-2.5277395,396,344
iti,-2.2127895,0.7076434,395,345
kaitiaki,-1.4426078000000002,-1.4132149,395,346
ikaamāui,1.9898521,2.7053387000000004,392,347
ehara,-1.8701774,-0.64454526,392,348
mei,1.1573646,-0.5759053000000001,392,349
tapaina,-0.29083842,-0.55307883,391,350
whakarite,-2.2756655,-1.3561282,388,351
tūhoe,4.0011244,0.09570849,388,352
whakamahi,-2.1797898,0.084466636,387,353
kanohi,0.60978633,-3.0559974,385,354
patua,1.4568545,0.19885463,384,355
pānga,-3.8004372,-0.7175009,384,356
wiremu,2.793138,-2.4709818,383,357
ngāti_kahungunu,4.10009,-0.079159066,381,358
hune,1.187947,-0.57228845,380,359
whā,-3.1818702,1.1517445,377,360
kore_rawa,-1.6106032,-0.66650844,377,361
eke,-0.38209283,0.06186269,374,362
poraka,-3.7379396,-0.254393,369,363
ū,-0.5897246,0.22820194,369,364
māngai,0.72173226,-3.2096891,367,365
whakapae,-1.6602031000000004,-0.7093415,366,366
wehe,-0.1336557,0.010415466,366,367
kākahu,-0.9200519,2.387877,365,368
āti_awa,4.1428375,0.58961546,365,369
otirā,-0.92173564,-0.73576343,362,370
whakamārama,-2.0592768,-3.7106864,362,371
pupuri,-1.8783569,0.053720314000000005,358,372
āhei,-2.0054598,-0.19967708,358,373
rautau,-0.7295191999999999,0.42466247,358,374
niu_tīreni,0.20092328,-2.5439823,352,375
āiwi,-2.4764569,-2.4279451,352,376
ngahere,-1.6735324,3.3788958,351,377
tainui,3.4109871,1.0324,351,378
pou,0.052226007000000005,2.5914457000000004,348,379
ngata,1.3435488000000002,-3.4137983,347,380
raruraru,-2.5306163,-1.2327372,347,381
ārahi,-0.31096286,-0.8208274,345,382
kawe,-0.9374739,-0.27098337,345,383
kaiwhakahaere,0.31186467,-3.0181162,345,384
whakahokia,-0.90414995,-0.40191567,343,385
whanaunga,4.022957,-0.4800884,340,386
kūmara,-1.5505512,2.585626,338,387
neke_atu,-3.0759048,0.7174001999999999,336,388
mahia,-1.8197097,2.0392506,335,389
poari,0.13053584,-3.4778413999999995,335,390
āperira,1.1754729,-0.5254025,335,391
hawaiki,0.24389376,1.6777901999999998,334,392
pounamu,-1.0793618,2.7975633,334,393
tua_atu,-1.6601733,0.1521907,333,394
mārama,-1.7480547,-1.8882114,333,395
ngāti_raukawa,4.073002,0.4764129,333,396
tūtaki,0.27429265,-0.8434091,332,397
oti,-0.9731408,0.11125175,330,398
tīpuna,3.1394029,0.35535777,329,399
tohutohu,-1.8298001,-1.9667507,329,400
piki,-0.5593675,0.10520702,326,401
pōti,0.61245435,-3.4428902000000003,326,402
tōrangapū,-2.7121162,-1.8058077,326,403
tūnga,0.24398614,-2.2169092,324,404
whare_karakia,1.8296288,1.5462307,322,405
haki,0.31786856,-2.0127378,322,406
tauranga,2.6928804,2.3534312,321,407
inā,-1.5250196000000005,0.22840248,320,408
tūru,0.64974725,-3.5015786,320,409
nuku,-0.041493785,0.022429474,319,410
whakataunga,-3.7391539,-1.6898885,317,411
whakaritea,-0.52216023,-1.3589433000000002,316,412
pānui,-1.9765762,-4.016254,316,413
maehe,1.2591499,-0.4682115,316,414
wairua,-1.6185172,-2.4938922000000003,315,415
whiti,0.9896412,-1.0027940999999998,314,416
hōiho,-2.2495358,2.0922828,313,417
kōrero_tuku_iho,-1.9308841,-2.8365889,313,418
kino,-1.8345202,0.09954667,312,419
āpiha,0.08915008599999999,-2.4557154,311,420
kaihautū,1.1885095,-2.125039,309,421
kāwana,1.57135,-1.9227197,307,422
whakaaetia,-1.8190979,-1.118243,307,423
pēpuere,1.1775799,-0.54959446,305,424
ngāti_maniapoto,3.9846537,0.5011549,305,425
māui,0.25806913,1.6719043999999998,304,426
ō,-1.586261,0.43483245,303,427
ahitereiria,0.5016525,-4.227507599999999,302,428
kōmihana,-3.8979669,-1.7549007,302,429
whakanui,0.18850891,-2.0486522000000003,300,430
ahi,0.13717668,1.2024176000000002,300,431
haka,-0.8825398999999999,-3.7088897,300,432
hānuere,1.1827703,-0.56305635,300,433
hūrae,1.2091544,-0.5103028000000001,300,434
taki,0.39950198,-0.46219376,299,435
whakatakoto,-2.9099684,-1.8589298,299,436
hokianga,2.6422787,2.4292774,298,437
tae_noa,-0.36575323,0.1833936,298,438
whanga,1.7713577,2.9633853,297,439
mokopuna,4.0669885,-1.5137621,296,440
noema,1.1889062,-0.5057288,296,441
tō_rāua,3.7887344,-1.1964142,294,442
hononga,-1.9218001,-2.364907,293,443
hoariri,0.5706472,0.58514553,292,444
karaitiana,1.6648465,-3.1753323,291,445
tāwāhi,-0.72573864,0.9052997,290,446
waipounamu,1.978147,2.6281033,288,447
oketopa,1.159159,-0.56105435,287,448
tīhema,1.1660476999999998,-0.5805578,287,449
tokotoru,4.536899,-1.5568222,287,450
kāreti,-0.30857804,-2.8148854,286,451
puea,1.146847,-2.4775112,285,452
tawhito,-1.687677,-2.6765873,285,453
tuhinga,-1.9794918,-3.9948933,285,454
tonoa,-0.28434938,-1.0283772,284,455
tuna,-1.6207755,2.7505085,283,456
tuakana,3.7718432,-1.9448733,283,457
tere,-1.2599353000000002,0.017267145,282,458
tinana,-0.7288526,2.0865273,281,459
aroha,-0.2561652,-1.4093558000000002,281,460
tāwhiao,1.6170889,-1.8939514,281,461
ōrau,-2.9467502,0.46464172,280,462
hauora,-2.8957298,-1.4712673,280,463
titiro,-2.0022035,-1.3357037,279,464
matauamāui,2.6880388,2.158098,279,465
aro,-2.0243413,-1.4129124,278,466
hāunga,-1.6899426,-0.13722120000000002,276,467
tohorā,-1.2904189,2.4251575,276,468
kuini,1.3146508,-2.2677398,276,469
hokohoko,-2.040463,1.7335641,275,470
tōna_whaea,3.9791958,-1.4326457,275,471
oranga,-2.4212482000000004,-0.6527486,274,472
karanga,-0.038098488,-0.6877833999999999,274,473
hapori,-2.9133897,-1.5408926,274,474
rūnanga,-0.004229846,-3.1823483,274,475
nga,-1.0682632,0.6899386,273,476
pēwhairangi,2.6596832000000004,2.3810754000000003,273,477
whakawhiti,-0.19330238,-0.026387602000000003,273,478
heretaunga,2.8097816000000004,1.9573889,273,479
uaua,-2.2938201,-0.20942510000000006,271,480
kau,-2.1371212,1.9111764,271,481
rāwhiti,2.0774188,2.9946897,271,482
puta_noa,-1.1292403999999998,0.5200855,270,483
ngāpuhi,4.131538,0.31015158,269,484
tāmaki,2.3643696,2.329676,269,485
wai_pounamu,1.8343296,2.8521633,266,486
tai,1.3637038,2.7735353,265,487
tangi,-0.86658984,0.9832624,265,488
kurī,-1.1906767,2.3280163,264,489
hepetema,1.1740817,-0.5284513000000001,264,490
hauhau,1.5932034,-0.7480405999999999,264,491
taupō,2.345512,3.0041895,263,492
taniwha,0.12688324,1.9266835,263,493
na,2.2604024,-1.1103922,263,494
kiore,-1.4616599,2.3217947,262,495
pokapū,1.6243253,1.6829349999999998,261,496
tangohia,-0.9007427,-0.5445634,261,497
whakahau,-1.9269159,-1.5247073999999998,260,498
rata,1.4224011,-2.291874,259,499
toko,0.49957693,-2.9106505,259,500
waiho,-1.3359251,0.16161583,258,501
ringa,-0.75998336,2.0036688,257,502
kētia,-0.86689025,-0.57065326,257,503
peretānia,0.18869571,-2.607817,256,504
haina,-4.027033,-2.0590994,256,505
wairoa,2.6227758,2.0935237,255,506
ākuhata,1.1693886999999998,-0.5416533,255,507
hōu,-1.574211,-0.3383352000000001,253,508
tira,0.58185613,-0.26765075,252,509
ina,-1.2881303,0.25896683,252,510
tonutia,-0.7081614,-0.5883294,251,511
kāti,0.12871218,-1.636681,251,512
aute,-0.28821594,-2.820875,249,513
tawhiti,1.0765901000000002,2.798689,248,514
uta,1.406394,2.9929953,247,515
moea,3.8019912,-1.6276686000000002,246,516
whakatipu,-1.8511934,2.0989032,245,517
tērā_pea,-0.65154046,-0.52872807,245,518
whare_taonga,-0.7036401999999999,-3.3821793,243,519
waenga,0.33637890000000004,0.04280844,243,520
whakawhiwhia,-0.13788089,-2.288298,243,521
pōmare,2.3062062,-1.2006636,242,522
raupatu,-3.3825607000000004,-0.66837585,241,523
whakaari,-1.1301656,-3.9631155,241,524
pau,-2.1781008,0.46396723,238,525
ariki,3.6555242999999993,-0.09416783,238,526
urupā,1.6557387,1.5700622,237,527
hoatu,-0.9616395,-0.88420445,236,528
manuhiri,0.12003949,0.31437644,236,529
au,-1.2324891000000002,0.95463586,236,530
pātata,1.9860563,2.1383336,236,531
putanga,-0.6521521,0.110455416,235,532
hē,-1.9653127,-0.7400644000000001,235,533
tutuki,-2.012975,-1.1813511,235,534
taupori,-2.8968523,0.40695295,234,535
ngāti_tūwharetoa,3.7957177,0.059978127,234,536
whaea,4.0135527,-1.5373716,234,537
tōna_pāpā,3.7157676,-1.9228736,234,538
whakatika,-0.7945969,-0.15549825,233,539
eka,-3.687275,-0.19972792,229,540
motuhake,-2.6014578,-2.1778817000000004,229,541
ngāti_whātua,4.184882,0.4131639,229,542
hopu,-1.7425078,2.1059082,228,543
hēnare,2.9710941,-2.5778162,227,544
wānanga,-1.0423281,-2.6324365000000003,226,545
£,-3.8478272000000007,-0.5116566,226,546
koe,-1.2096572,0.948378,225,547
ārohe,0.019003037,-3.4834487000000003,225,548
manaaki,-1.4590213,-1.5294713,225,549
moko,-2.2408316000000004,-3.9474204,224,550
peka,0.6410182,1.9258722,224,551
whakaora,-2.2759402,-0.8068068,224,552
whakaako,-0.81353563,-2.9438553,224,553
whakauru,-1.095648,-1.5007827,223,554
tuhituhi,-1.7838342,-3.8010347,223,555
āpirana_ngata,1.0672565,-3.504671,222,556
whakatāne,2.6280768,2.2530081,222,557
hoani,2.6423035,-2.6274352000000003,222,558
tauiwi,-2.111298,-0.31773326,221,559
ōrite,-2.102033,-0.58960956,220,560
rārangi,-1.2897333,-0.007844335,220,561
kāpene,1.7086573,-1.8983513,218,562
poropiti,1.6573755,-2.6689079,218,563
tupu,0.04579498,-0.028108789,217,564
