x_coord,y_coord,word
-3.7842097,-1.7754289,taraipiunara
3.8193128,-1.3682903,mārena
-1.7121842,0.3660105,kō
-3.1122704,-0.7922254,ahuwhenua
-1.7463312,0.99967456,mahinga
-3.1762989,1.1506611,whitu
-2.6072836,-0.65404433,aukati
-1.036671,1.723513,ātaahua
3.931533,-1.8103809,mātāmua
1.9206203,-2.7877915,mihingare
0.84448695,-2.6848311,kuraina
3.3748143,-0.40674302,papatūānuku
-2.517965,-1.6720831,whakaū
4.102449,-0.0035686502,ngāi_tūhoe
1.7127017,2.9577854,tuawhenua
4.107451,0.5902321,ngāti_ruanui
-0.3410692,0.8902175,matariki
-1.9106977,-2.9608004,pūrākau
-1.2273159,-1.254035,wehi
-0.71585155,-0.4222319,hari
4.085893,0.5015736,rauru
-1.9913433,-2.4443402,pūtake
4.0051365,-1.9114112,paikea
-2.2429993,-3.5937688,tēnei_whakaahua
3.7540884,-1.1372206,ō_rāua
-1.4669102,0.59311324,mātou
-3.5744803,-1.9097146,whakaritenga
2.2523272,1.8052652,waitara
0.1441723,0.62179196,pāngia
2.946703,-2.686277,hēmi
-0.067393675,1.6100882,ūpoko
-2.4503193,-1.9580566,mana_motuhake
3.8124788,-1.6660645,pāpā
0.7446343,1.115489,wera
-3.7243466,-1.1989388,rironga
-0.07826591,2.0039623,taha_mauī
-3.827908,-0.5290851,kaipupuri
-0.687254,-2.10657,whakatūnga
-3.912367,-1.880581,rōpū_whakamana
-3.247122,-1.4232376,whakatikatika
-2.0896914,0.5244119,whāiti
-1.3502629,-3.9483886,kiriata
3.0620248,-2.5924828,hōri
2.0865974,-1.5480088,keepa
2.336149,-1.0231605,taiaroa
1.8056804,-1.7383546,kerei
0.08844735,0.13714916,hiki
-0.9126238,2.0999904,waha
2.740459,2.8622282,rohe_pōtae
-0.92193156,2.603132,huruhuru
-2.6374857,-1.3735178,hāpai
-0.28759146,0.245581,taka_rawa
1.696474,-1.3701556,heoti
-3.0893657,-1.6003531,whiriwhiri
-2.08071,-0.30619854,pēhea
3.395505,-0.4017847,ranginui
0.79703,0.1581793,mau_pū
-0.6852611,2.3026233,waewae
2.7661335,2.2586098,tūranganuiakiwa
-0.9740162,-2.9056017,akoranga
-2.0805411,2.4603453,poaka
-0.8732185,3.0828252,kupenga
-0.3864567,0.3836288,paunga
-2.7142403,-1.8646704,whāinga
-1.6367743,-3.6284175,whakaata
-1.3844311,-0.94825697,whakautu
1.9958153,2.8134627,wairau
-1.9599305,-3.269989,tirohanga
0.1832459,-3.4497933,poari_kaitiaki
-0.5799474,1.0031691,ngahuru
0.84086204,1.7209983,teihana
-2.1552792,-3.4964967,anei
-2.0269556,-4.0787635,pepa
1.9484866,-1.5058181,hōne_heke
-0.38238984,2.656385,herea
-0.939959,0.048205324,koirā
3.9389462,-1.9521835,irāmutu
0.84925354,-1.9441539,ngāruawāhia
1.5560775,-2.2674067,pōtatau
-1.1119684,0.45470643,mano
-1.1941868,0.5554503,hōrapa
-1.502655,-2.601198,hoahoa
2.5071778,2.1052222,ōpōtiki
3.102559,-2.821298,hirini
0.16829441,0.16194452,puehu
-0.41788387,0.93048173,ata
-3.1118305,-0.03508496,nohoanga
-1.8516948,-2.9111316,whakataukī
-0.5980636,2.860815,raranga
-1.2802882,-1.6252729,mahara
-2.1770256,-3.3997433,whakaaturia
0.0025799999,1.5209081,ihu
-0.05198061,1.9586561,hoe
2.1026819,1.8347261,ōhinemutu
-0.2737585,-0.31834054,maru
-1.2050018,-0.2451056,puritia
-1.4954396,0.37182856,kaua
0.44839856,-4.4272447,whutupaoro
-1.7097476,3.1451058,kōura
0.818464,-0.0099967085,haumi
0.8113862,-1.9387296,tūrangawaewae
-0.12124056,-3.4310806,āmotu
1.9973925,1.678126,ōtautahi
-1.8192573,-0.6561078,hara
-0.6172921,2.765478,toki
2.6923454,0.18415868,tangaroa
-1.9770743,-2.5920155,tuku_iho
2.7457092,2.2052402,waiapu
4.1309395,0.12493581,ngāti_maru
1.6013442,-0.92568845,pononga
2.5074122,-0.96554965,hongi
-0.01200634,1.3944604,wīwī
0.820646,-3.4264858,rōpū_reipa
-1.2319597,2.1499808,mōmona
-2.3272307,-2.3214757,ahurea
-2.0110972,-0.40406153,waipiro
-0.8500594,2.5291345,mata
3.987938,-0.5304638,ōna_whanaunga
1.4657745,1.4362797,tanumia
-1.3289994,-2.0202973,hinengaro
-2.2316427,-1.8394083,rangatiratanga
3.755571,-0.39033413,kaingārahu
1.7433511,-3.1110463,hāhi_mihinare
3.2694716,-2.8191762,maata
-3.8927782,-1.9055728,whakaaetanga
-2.6594174,-1.4785266,tautohe
2.5857446,1.7480726,hikurangi
-2.1005208,-3.920767,whakaputanga
-0.36707547,0.15843329,kake
-0.8326847,-0.9932465,whakatakotoria
-1.5163902,-0.35105273,kawenga
3.4798892,0.30676627,heke_iho
2.2108293,2.4583652,kaiapoi
-3.2998607,-0.45814747,whakanoho
-2.6031964,-1.0696372,ātete
-1.5537188,2.3546872,anga
-0.42180297,-1.5720649,tuwhera
-0.858852,1.9100927,whiu
-1.6999769,-1.8669225,pono
-2.0012496,-4.129217,puka
2.7504227,-0.6599278,waharoa
-1.5639496,2.2389932,moa
-0.3059287,-1.4267006,whakanōhia
-1.2173012,1.7536616,poto
-0.4910735,-3.0438788,kaiako
1.4424285,-2.282949,korokī
-2.144298,0.5709392,taumaha
-2.5162904,-2.8050487,mahere
-1.7732936,1.5378988,auaha
2.0558448,-1.6429094,tāmihana
0.8683755,-3.168198,kaikōrero
-2.5014708,-1.2201955,mautohe
2.658088,3.007387,maungapōhatu
-1.2463791,0.92980194,ahau
-0.50631565,-2.9889994,kaiwhakaako
-2.1915343,-0.007740698,tatū
-2.6542714,-0.38767892,takahia
2.5640326,2.4711897,kaipara
-1.1399558,-0.6473216,kōrerotia
0.42876193,0.56644696,pakaru
-1.716004,2.9562569,tītī
-0.31004623,3.204197,tōtara
-1.4124724,-4.306128,pei
-0.3375238,-2.8619378,kura_tuarua
-1.57656,-0.39987817,pōuri
-3.2932596,-1.5799866,tirotiro
-0.8172444,-0.08036026,whiua
-2.1689725,-0.9206187,raru
-3.0296495,-1.3819958,whakahaerenga
2.4628937,-1.3809052,mātenga
-2.8014538,-1.5976018,hanganga
-2.3694932,1.0196438,teitei
-0.3601755,2.4815047,korowai
2.5654516,-0.9075322,hongi_hika
-0.8999637,-0.4245294,rawatia
2.5158129,1.4545379,pāpāwai
-0.6471132,1.3814985,huna
2.0240865,1.8750343,whakarewarewa
-1.4846817,-3.7624843,reo_irirangi
-0.71685475,-3.3014731,taiwhanga
1.7562919,3.0433173,pae_maunga
-2.2622783,0.6289399,paku
-0.8449898,-3.9948614,whakangahau
-0.7449107,-0.29859188,hopukina
3.3953779,0.3232483,whakaheke
3.1615832,1.0371451,raukawa
-1.9012933,-0.4479857,mārō
0.21293204,0.51790637,aituā
-0.6634387,-2.9165025,ākonga
4.0966287,-1.3275521,whānautanga
-3.69719,-0.19516528,ōrākei
1.7496618,0.084560305,ngaki
-2.757195,-0.44807497,whanake
-2.1167212,-2.8983922,hītori
3.3773823,1.1076497,tākitimu
-3.5985096,-0.74435055,rūri
3.7953942,-0.11805165,tūhourangi
3.1923237,-0.9903574,heuheu
-1.7440716,-2.5419056,māramatanga
-1.6982647,-4.6951985,of
2.5659533,0.65391695,moriori
-1.3416072,-0.14901425,whakamau
-0.6019612,-1.861823,waihangatia
2.2768455,-3.0489426,whina
-0.766548,2.8255079,taura
2.4509542,-1.8602253,moananui
-0.028391454,0.62579215,tūroro
-1.2911255,-0.94044614,nuitia
4.0515804,0.6054739,ngāti_mutunga
-2.7102988,1.1082108,putu
2.873234,-2.943905,matiu
-0.4146462,0.3651456,tōmuri
2.6020882,2.3569062,whāngārei
2.1823468,2.9123826,taha_tonga
-1.9803642,-4.185993,karere
2.3852122,0.72401625,wharekauri
-1.3498294,-1.1046908,inoi
2.7480054,-0.7967608,pareihe
-1.81255,-1.073651,tirohia
-0.7607921,-2.7654865,whakamātautau
-3.6917107,-0.40552577,whenua_rāhui
2.4112947,2.749757,moanaatoitehuatahi
2.1147182,3.0092795,tongariro
-2.402842,-2.4394345,ariā
-1.2783539,3.0246572,oneone
-1.0904865,2.9335284,hinu
3.2892358,1.2748396,aotea
-1.9401683,-1.4379606,tūmanako
-1.7611349,-1.6673076,akiaki
-2.0481937,-1.564133,tiro
1.5171337,-3.2131126,hāhi_rātana
0.48764503,-4.3791447,kēmu
-0.90322566,-3.1371047,kauwhau
-1.5736614,-0.41362575,mīharo
-0.12383181,2.1726625,taha_matau
3.4382381,1.0130252,mataatua
4.157968,-0.06295656,rongowhakaata
-1.8121964,-3.5027792,mōteatea
-3.1312299,1.1271852,hia_kē_nei
2.201212,2.981213,taha_rāwhiti
-3.9979687,-1.9707898,hainatanga
3.1209757,0.77952296,turi
1.3061268,0.38768798,horo
-1.6239828,-4.247102,mete
1.6491756,-2.7025218,matakite
-1.2894908,2.1518373,ngārara
1.5066966,-2.981591,rongopai
-0.62014776,1.5350552,manawa
-3.2415962,-1.926071,mātāpono
-1.7029418,-4.694149,the
-1.5445012,0.48800224,tūruhi
-0.27022022,1.3591245,poronihia
-3.0347822,-1.1575654,ōhanga
4.0428233,0.33597088,rarawa
-1.2757962,-1.8815705,atawhai
3.302852,0.66212034,maniapoto
-2.8643599,0.43218026,taone
-1.7706326,2.3495097,whakatō
-2.128173,1.6329297,para
1.1556417,2.562642,tihi
0.2605575,1.7248727,tipua
3.3140216,-1.9349742,maihi
2.6151338,2.258695,pātea
-0.54137754,-0.5849661,huaina
-0.53694314,-1.8387384,whakatūhia
4.0649405,0.60351145,muaūpoko
3.3869088,-2.3634384,wī
2.450346,-2.465687,rēweti
3.7559128,-0.04326718,tūwharetoa
-0.799523,-1.1529558,takoha
2.2515647,-0.650435,pēhi
-2.4587586,-1.286722,tautohetohe
1.2803378,0.23074207,whakaekenga
0.17680879,0.5989907,taotū
-3.1827433,-1.2092799,tūmatanui
-0.9322006,-3.7007556,tito
-3.4382985,-2.2988088,whakakorea
0.3781724,-3.2024212,perehitini
-0.14839877,-1.6541185,meinga
3.4318314,0.2638467,kāwai
0.05448553,-3.4529943,kaporeihana
0.6256088,-0.015205836,tuarā
-0.8469017,2.752578,whero
-1.1268103,0.41159964,whakatipuranga
0.3774577,1.007607,rerenga
-3.7035418,-0.45031276,kaihoko
-2.947711,0.4172968,taiwhenua
-1.8444813,-1.3899794,oati
0.32464066,1.6932994,kauhoe
-0.5240154,2.0966332,tahu
0.15159939,-1.963412,whakamaharatanga
-3.9860606,-1.630457,kēhi
4.5576105,-1.573383,tokorima
-3.1271155,-1.0439957,ahumahi
2.4757683,-0.9084581,kawiti
2.6716764,2.994753,rūātoki
1.5140738,0.20888925,mau_hereheretia
-0.40328398,0.23523563,huringa
-2.1981916,-2.4217463,tuakiri
0.63569325,-4.1238685,āwherika
-1.1870669,-1.8343829,māia
2.3585706,2.730877,manawatū
2.0200484,-1.4722918,rangitāke
0.07436884,-2.887686,rōia
-0.7901989,-0.33988646,heria
-0.95832974,2.6999335,whatu
-3.2618432,-0.6251216,muru
-0.36565042,-1.4412978,taiohi
-3.3363996,-0.63838625,murua
-2.1938295,2.317457,hipi
0.2148411,1.2452449,tahuna
3.760338,-2.1654184,rīpeka
2.326808,2.6599445,rangitīkei
-1.9881713,-3.0426288,ao_hou
3.0640037,0.19200328,uenuku
3.9284375,-1.7101675,tungāne
-1.7803464,-1.3060188,māharahara
-0.777653,2.8630319,whao
3.351477,-2.3930042,mohi
0.6879318,-2.6106067,whakakapi
3.7474632,-0.052608423,ngāti_whakaue
-1.505838,-0.7922812,rangona
-2.5355191,-1.38582,taupatupatu
-0.65231955,1.1676635,raumati
-0.50501215,2.4917343,kahu
-1.6429341,-0.77473915,pōhēhē
-2.2715673,-1.4235157,whakatutuki
-1.9303465,0.4176219,hipa
-0.90352213,-3.5751224,whakakitenga
1.4450035,1.3945587,nehua
1.5624806,0.073195115,kororāreka
-1.0118463,-2.9351652,whakaakoranga
-2.8454845,0.23717088,rohe_nunui
-1.4435518,2.7455294,hue
-2.0260437,-0.14025958,takitahi
-0.028934238,-0.33512694,tatari
-0.026609425,-2.2529678,ūhia
1.3701531,0.22151735,herehere
2.8352354,2.1942685,tokomaru
-1.4102176,-2.1039476,mātau
2.626829,3.030599,ruatāhuna
0.01904684,-0.7295868,karangahia
-1.3422589,-0.3407184,nui_whakaharahara
-2.8066218,-1.9629046,whakatairanga
-1.465276,-2.2997947,matatau
-0.95477664,1.7209138,toto
-1.9910183,-3.6108515,whakahua
-1.1783141,0.44402498,mātaki
3.2176452,-0.7702874,mananui
2.4656994,-2.004644,parāone
0.5081384,0.9921795,pupuhi
2.4417264,0.74532026,rēkohu
-0.8007805,-4.005001,pēne
-1.1608925,2.6540942,tao
1.0312576,-2.5481117,wikitōria
-2.471958,-2.875919,mahere_whenua
-0.14593542,3.0668826,kapua
-2.1587436,-1.1164926,whakapau
-0.28611588,-2.9629827,nēhi
-0.30592936,-1.3463886,whakaarahia
-0.2365374,-1.6479667,whakaīngoatia
1.7028018,-0.96072847,apataki
-1.8535811,-1.4260782,āwangawanga
-1.5841343,0.44742498,ringaringa
-2.8576324,-0.9178004,whanaketanga
2.2408316,2.3571868,waikanae
-1.4932476,-0.9138111,pātai
0.10261756,-0.41445863,wā_poto
2.0792508,-0.9837229,kereopa
3.0284526,-2.9628117,pine
-1.6527983,3.1298184,mātaitai
2.0287073,2.6166375,murihiku
-1.1671969,3.0901868,muka
3.6198885,0.28920957,uri_whakaheke
-0.09343862,1.4553106,rarotonga
-3.4187446,-0.19103174,rāhuitia
-1.8594173,-3.9629269,paipera
2.637014,1.8465039,kaikohe
-0.39734516,2.7117543,tara
1.996136,1.5084565,awakairangi
1.0429955,-1.1753435,kairūri
-0.6152149,2.791502,uku
3.0180912,-0.8910451,kawau
-1.6470114,-4.267015,ētita
-3.1159995,-2.5412836,whakaurua
-0.8026912,-0.67375106,tīkina
-1.0487314,-0.33782035,katoatia
2.002346,2.8205354,kaikōura
0.5442637,0.83324313,matā
0.028740846,0.16717933,tūpono
-1.4455146,-2.5274124,pūmanawa
-0.74945116,2.7525408,pango
0.8035341,-2.7578514,kapu
-1.8990034,-0.62107354,mārika
-1.3038148,-1.1446284,mataku
-1.7267176,-1.4275298,whakatūpato
-0.83495766,-3.8214548,poi
2.451938,-1.70977,mānihera
-3.0484948,-1.0734447,umanga
-0.78147626,-0.24201283,haeretia
1.5172162,0.4405228,parekura
1.7601855,3.0725236,pūaha
2.379085,2.540843,manukau
2.5093248,-0.9811609,patuone
-2.0608451,-4.133356,huia
3.7373276,-0.4027516,ngārahu
1.551455,-3.048575,hāhi_ringatū
-0.98351026,-0.28230357,whakamutua
-2.0045953,2.5637221,inu
-1.6766282,-2.5394742,mōhiotanga
-2.0373158,-0.51934725,ngāwari
0.55503047,1.7714021,tapa
0.21804065,2.520968,pare
0.05622886,-2.0681438,whakanuia
3.4106796,0.9702855,tamatea
-3.9283504,-2.0398812,hainatia
-1.6301883,0.7307033,raro_iho
2.4302545,-1.427347,paea
-2.3014843,-1.6561825,rerekētanga
0.73207337,-3.427784,reipa
-1.7126456,2.7479894,aruhe
2.2730618,2.8684204,moehau
-0.45319903,0.9703774,takurua
-3.3548412,-1.6729245,pūnaha
-0.9855767,0.6756059,mo
1.588759,0.027840577,patunga
3.3915448,0.22787271,manaia
0.69290876,-0.87522835,whare_herehere
-1.04165,-2.9060814,whakangungu
2.074187,-0.4964267,rewa
-0.89767987,-3.9756653,kanikani
0.7303515,-3.1517785,kaitohutohu
2.2574077,2.9579368,moanaatoi
0.45618615,-3.3311691,pōtitia
2.468364,2.9658258,riu
-0.5951945,-0.5120321,hurihia
-1.5555594,-3.6501012,pouaka_whakaata
-0.52828616,-3.260842,kauhau
0.2558012,0.16671123,tutū
-2.0257056,1.4171808,hiko
0.654705,-2.0122736,whakatuwheratanga
-0.88425726,-3.9087033,puoro
-1.8719425,0.15634379,tē
-1.8767316,2.5933046,mira
0.09401482,-0.055380408,hūnuku
-0.23428687,0.5215964,ūnga
0.5705198,1.773752,tāraia
-1.4178543,-0.7542717,whakaara
2.4048233,2.033977,kūiti
-0.17990495,2.4239657,kahurangi
0.6205176,0.9085844,whati
-1.1219443,-0.6876737,whakaarotia
0.38248688,0.071707346,wawao
1.9673227,2.9096324,takutai_moana
-1.6469437,-1.3964702,pūmau_tonu
2.061117,-1.5059112,wī_tako
-2.3464787,-2.4366617,taonga_puoro
-0.13934779,1.5918463,kaumoana
-1.3422362,3.1669693,parāoa
1.4031403,2.9787192,tua
-0.30884,2.8563542,tukutuku
-3.1772256,-0.51213247,whakatauria
-0.74173635,2.8056884,aho
2.1025517,3.1309643,tarawera
1.257292,0.37238196,panaia
0.25793853,-2.2007143,huihuinga
-0.24129477,-1.4773585,whakatuwheratia
0.16885373,-2.0006366,kara
0.4215474,0.51674753,pana
-1.6828629,2.4992535,hauhake
-0.94742244,3.1626678,hīnaki
-2.6469355,-0.37526923,whakawātea
-0.36296216,0.7247359,paki
1.248878,2.7320523,pari
-1.2417666,0.87937987,koutou
2.4901285,-0.9933693,nene
-0.8550067,2.6681378,ipu
4.56748,-1.5757593,tokowhitu
4.2099304,0.3012801,roroa
-0.6418275,-2.8195689,kōhanga_reo
-0.6597332,-1.1276157,āpiti_atu
-2.6612384,-1.8669883,whakapau_kaha
1.0704767,3.122122,mahinga_kai
-0.4476624,2.4143057,taiaha
-2.0096211,-2.5407708,whanaungatanga
0.21966861,-2.707457,huinga
-0.109540835,1.400049,tahiti
-3.8842282,-1.922914,pitihana
2.3509703,0.18681127,tūmatauenga
0.67236465,2.156764,kawakawa
-0.73263866,2.4943488,makawe
3.912411,0.17307,ngāti_hine
2.437489,-1.6232253,īhāia
3.2159579,0.028787984,ngāti_hauā
4.118419,-0.0593017,whānauaapanui
2.0225964,-1.4851122,rāpata
1.3451174,-2.2564354,kuini_wikitōria
-3.1235833,-1.4257143,ratonga
-2.2607903,-1.1772792,momoho
2.591208,-0.85010827,wharepōuri
0.45336452,-0.88372624,wētahi
3.2165713,-2.8452885,hēni
1.3404748,-2.399085,taingākawa
-1.0019062,3.5100765,kirikiri
-1.1002157,2.913982,kiwi
-1.7158803,2.4498272,kiko
-2.001198,-4.040862,whakamāori
1.2233684,0.14027609,waitaua
-0.06792647,1.467434,kuki
0.81920713,0.77400607,pūhia
1.1694908,-2.167485,pēneti
-2.0426693,-0.35647047,mamae
-1.985395,1.9317861,kohi
1.7125516,-1.5032059,meiha
0.5646923,-3.0916145,takawaenga
0.20383242,-2.9438913,kaiāwhina
0.32841203,-1.3672634,waimarie
-1.7698196,0.45704702,manene
-2.2399626,0.5587686,ririki
-1.8920889,-3.4719832,ingarihi
1.8320894,3.041819,tai_poutini
-1.2868438,1.2811981,whakarere
0.59788215,1.5003632,pahi
-2.47626,1.8365573,rerewē
-3.1842823,1.1482259,iwa
-1.0740782,1.7207053,patupaiarehe
1.8911513,-2.9035375,katorika
4.562089,-1.5603656,tokoono
0.37900653,-2.067783,whakaminenga
-1.172496,1.8837297,mahana
-1.507438,-0.82267755,kua_oti_kē
1.1738069,-3.2595265,māui_pōmare
-1.748471,2.395708,reka
1.2481526,0.31055215,huakina
2.3311586,1.5150757,rangiātea
0.53859806,-4.3422956,tākaro_whutupaoro
-0.06207348,2.268001,kani
-0.63933647,-3.9776464,īnia
3.7514024,-2.009431,meri
-1.4734019,2.596722,taro
0.015729599,2.9836786,pātaka
-3.6504998,-0.7062075,tahua
-2.1566496,-1.6683425,ritenga
3.3956237,0.81008995,tamatekapua
-1.911386,-0.45411023,ea
-2.0578353,0.3412664,kotahi_anake
-1.1468389,-0.5061851,noatia
-1.668253,-2.5326068,reanga
-3.4153922,-2.2850633,whakamanahia
-0.46750554,-1.5925099,hangā
1.0561975,-1.0515007,ope_hōia
0.43880704,-1.6386054,taihoa_ake
-0.24670541,2.3861477,matau
-3.0914466,-1.5577176,kaitiakitanga
-2.0622907,-0.41370127,hōhonu
-1.9088407,-2.6969974,orokohanga
1.598036,3.07524,wahapū
-0.36143434,2.0163395,mokomoko
-1.1850986,3.0068264,papanga
-1.2111735,-3.2248828,kaiwhakairo
2.9902322,-2.5381162,parata
3.446543,-2.204002,tāmati
-0.5203183,-1.0650047,āwhinatia
0.2787857,-2.011101,whakamaumaharatanga
1.2470603,2.8566496,māero
0.9042153,-0.3074981,hohou
2.5261483,-1.5666294,piripi
3.9660316,-0.14244056,whatuiāpiti
2.6462104,-3.0462208,āpirana
0.15473583,0.6112272,māuiui
3.480603,1.0628043,mātaatua
-0.12483236,1.400789,hawaii
-3.5552115,-0.18203564,toenga
0.08890486,1.5695148,taunaha
-0.29321855,-0.74411416,arataki
2.8125765,0.21755822,punga
2.1833003,2.823077,taha_raki
1.9534775,1.7951039,ōtepoti
1.7100159,-1.5610301,rewi
3.9224968,-1.946278,hira
2.166803,-1.6095672,teira
0.71183157,3.1822906,puia
0.31626022,0.64746624,hemo
2.3978264,-1.0198848,tūhawaiki
2.2655525,-2.1611338,wī_pere
-3.8535647,-1.7185874,whakawā
4.1657305,-0.08481583,aitangaamāhaki
2.4065874,-1.8918848,tāreha
2.1268554,-1.4312156,pōkiha
0.095202364,-0.05368912,hokihoki
3.9062753,0.6509705,muriwhenua
-0.8736458,-3.6643915,titoa
2.725676,-0.39903727,tohi
-2.4894824,-1.8609658,tino_rangatiratanga
0.9605713,0.10011446,hinganga
-0.92411464,-0.36921588,manaakitia
2.232408,1.7352475,kirikiriroa
-1.6867831,-1.00636,mutunga_iho
-0.90389144,-3.5697927,poroporoaki
0.40327513,1.6637037,tōia
3.9608939,-1.836666,pōtiki
1.9787682,-0.9078063,whakatakariri
2.564605,3.0676615,waikaremoana
3.975327,-1.8092374,pouaru
-3.1155844,-1.8027956,whakakore
0.3014948,-2.945443,wātene
-1.6777138,-4.716714,and
1.0859932,-2.877408,hētana
1.1403481,-2.412175,tuawhā
-4.003985,-1.9608548,tukunga
3.9036756,-1.8254322,wahine_tuarua
1.5109466,0.15411256,mau_herehere
-1.7374923,0.24903505,hora
-3.6278307,-0.17224501,heketea
-1.6135135,3.4202716,repo
1.5964442,-0.85983354,kūpapa
0.39227808,-3.2308528,heamana
-0.6301051,2.3997035,māhunga
-1.3209119,-2.836071,ngaio
3.062543,0.25449538,toroa
4.040449,0.25816712,aupōuri
-0.13624291,-0.30987796,ao_mārama
-0.34071857,-0.99946135,tūhono
-0.90427595,-3.8928058,kaiwaiata
3.2330816,-2.421845,paratene
3.2481408,-2.1563432,hoa_rangatira
3.2757797,-2.8074272,maria
2.0733938,-1.6208448,taonui
-0.42567268,0.19781429,urunga
-1.1941198,2.8122365,kererū
-1.688563,2.2912443,nanao
-0.81717414,2.2821937,niho
0.6328083,0.45815033,mura
2.492557,-2.8568082,hato
1.0493227,-2.0706441,toronga
0.041948605,-2.940066,kaiwhakamārama_reo
1.003594,0.08063894,huaki
0.31681463,-1.8036115,whakatuwhera
-0.53858584,0.23812447,otinga
0.2291428,-0.81836116,taro_ake
-0.5310125,-0.18408969,kati
1.9773589,3.0246682,whakatetonga
-1.9604815,-2.1750503,whanonga
-3.0783331,-1.3894001,whakawhanake
-2.442051,1.0420483,mātotoru
0.90103215,2.4953752,hiwi
-0.36684552,1.4241706,āhia
1.4450922,0.14017592,mauhere
-0.8972808,3.2106965,kauri
0.23795949,-2.4823835,mētara
-2.4309978,1.7937337,mīhini
-3.1350017,-1.0675521,pakihi
1.6947929,-1.4285649,kānara
-1.7265162,2.6434143,kākano
-0.9631665,2.7163527,kākā
-3.3420513,-0.23656937,wehea
-0.8277356,2.0042484,taringa
-0.2145226,2.7990289,whakairotia
2.2884398,2.789213,hauāuru
-1.8961178,-1.5527036,whakamōhio
3.649398,-0.5760974,amorangi
-1.2219018,-0.6481363,kōrerohia
1.1850289,0.22112288,ārahina
2.5136187,1.8540645,pūtiki
1.7042563,-2.4725795,puea_hērangi
2.6409705,1.7991496,puketapu
-2.6611357,0.9709946,whakatā
1.4065081,3.113547,kōawa
-2.1232665,-3.6463623,waitohu
-2.8741841,-1.4628543,kua_oti
-1.8274074,-2.7226608,tikanga_tuku_iho
-1.5678624,-2.537967,taha_wairua
0.6062412,0.4325977,oma
-0.22456911,0.18798314,tatū_rawa
-0.2762358,0.14658602,ekenga
2.707104,-2.5027466,pita
0.5273593,-4.355928,tīma_whutupaoro
2.346297,-2.2042754,iriiri
0.49548942,-4.3899374,purei
4.030882,0.5637289,ngāti_māmoe
-0.41267383,-1.6900663,whakahaerea
1.2011365,2.8472204,kiromita
-3.034615,0.5569716,haurua
-1.4085765,0.6929033,tātou
-1.9502593,1.9313035,kohia
-0.05103854,1.5526912,kāpene_kuki
1.8266369,0.98460436,mokoia
-2.6588511,-1.8731226,aronga
3.6436777,-2.104321,taina
2.45877,2.663603,waiariki
0.17065665,-0.26094484,torotoro
2.9893916,0.44511855,hura
0.03335181,1.2469698,ruru
-0.5305752,-0.3446961,turakina
-1.9008042,-1.4159583,amuamu
2.5437324,-2.9721453,huata
-1.4689715,-4.344686,hurinui
-1.9092247,-0.72729987,kōhuru
1.0477041,-0.7315307,maungārongo
1.9922146,-2.5835743,tomoana
-2.0831544,-1.6719077,tautāwhi
2.000963,-2.9898598,pirihi
3.889479,0.025529878,ūpokoiri
1.3541452,3.1996028,tahataha
-0.08454754,3.0885515,tuanui
-1.1938456,0.41919205,huri_noa
3.8948154,-1.9219124,matua_kēkē
0.1176885,-2.7508469,koroni
0.22204083,-0.87075824,huihui
-1.3291956,-1.842824,whakahoahoa
-1.7140663,0.83173704,ō_mua
1.2374111,-2.3163452,tiuka
3.1832395,-0.34316513,tūrongo
-0.2929705,-0.6882185,whakahaua
3.5685642,0.5660225,rāhiri
-2.7051983,1.0480312,hāora
2.6342409,-0.12992364,kae
-1.065516,-3.8639517,whare_tapere
2.49716,-2.5896044,tohunga_whakairo
-1.3575937,-2.4151485,whakamīharo
1.6467248,-2.4065306,whakawahia
0.4323801,-2.833486,pāriha
0.6494047,-4.304239,nēpia
1.395891,3.0634558,tūtata
-2.1744263,-0.54653925,tokoiti
0.027336322,2.9395127,poupou
-0.044559386,1.9682091,mauī
-0.42967007,2.8296301,whakapaipai
-0.94566864,0.7185786,no
2.279367,2.6664457,mōkau
2.268638,0.41387376,nukutaurua
3.9841797,0.47394362,whatanui
-1.4266207,-4.367232,whatahoro
-2.252518,0.0042132842,hiahiatia
-1.8797885,-3.980636,tuhituhinga
-1.6188587,-3.6630998,pāho
-2.48308,1.8965248,rori
0.8986517,-1.242255,tūao
-0.3571011,-0.9850914,hautū
-3.2834044,-2.4781141,pānuitia
3.1174793,-2.1492121,rāwiri
-2.951218,1.0720905,ruarua_nei
0.21223345,-2.9520319,kaiwhakamāori
2.668821,-1.1442294,tiakitai
1.7386264,0.4200304,mamaku
-0.78125495,-0.13922822,makere
2.1261349,1.8815655,rotoiti
2.2568223,2.915919,rēinga
-1.3449634,3.2810087,tātahi
-0.7501768,-3.690295,whakatangi
-3.0454755,-1.7880759,rautaki
2.4770074,-0.36329922,tomo
-2.0719619,-2.5585775,takea_mai
-3.0845292,-1.5615286,manatū
1.7436475,0.608692,tuki
0.70704293,0.56812584,maioro
1.0540979,-2.1665487,kaitautoko
-1.8246143,2.9915812,keri
-0.84111214,3.2710009,takere
-3.8111453,-1.2145222,kokoraho
0.026495075,1.7971153,hiku
-1.1513075,0.5077207,haerea
2.2107878,-2.8105736,tahupōtiki
-1.8428653,-1.4091675,wawata
-2.241991,-0.38031614,rawakore
3.110301,0.7601907,ngātoroirangi
1.8250426,3.1036985,tāhuna
-2.5921302,-1.801926,kōrerorero
